,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
AL355297.4,False,False,4,0.002310803,99.7689196995956,4.0,False,9.999999999995e-13,,
AL355297.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.002650783399251991,-0.15392208013272565,-0.658501
AL049820.1,False,False,6,0.0034662045,99.65337954939342,6.0,False,9.999999999995e-13,,
TMEM242,False,False,451,0.34488735,73.94569612940496,597.0,False,0.37053432286745747,0.5149560650186652,0.05665208
AL390955.2,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.0021302374708984956,-0.3728041678206753,-0.99456954
AL117344.2,False,False,8,0.004621606,99.53783939919121,8.0,False,0.0069795391870040285,-0.49110410813748356,-1.1762056
ZDHHC14,False,False,266,0.21086077,84.63316002310803,365.0,False,0.270683645792406,0.34280049851278316,0.10415997
SNX9,False,False,704,0.6637782,59.32986712882726,1149.0,False,0.7475219064661893,1.1169911337541343,1.0758631
AL391863.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL391863.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL035634.1,False,False,75,0.044482958,95.66724436741768,77.0,False,0.09073034409368037,0.8444834241208509,0.87443703
SYNJ2,False,False,191,0.12824957,88.96591565569035,222.0,False,0.17077869595276376,0.7592025005709371,0.74349785
AL139330.1,False,False,12,0.006932409,99.30675909878683,12.0,True,0.017422633218446313,1.2119723383166465,1.4386744
SYNJ2-IT1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SERAC1,False,False,142,0.08549971,91.79664933564413,148.0,False,0.09695184827460196,0.37582297918333624,0.15486224
GTF2H5,False,False,627,0.5303293,63.77816291161178,918.0,False,0.4312319767533276,0.0329650123609688,-1.0136521
TULP4,False,False,131,0.08203351,92.43212016175622,142.0,False,0.1011949359182963,0.6158805896964094,0.5234434
AL360169.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL360169.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL360169.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TMEM181,False,False,462,0.35990757,73.3102253032929,623.0,False,0.3546312740596092,0.3300707670090652,-0.35390225
DYNLT1,False,False,1026,0.96418256,40.72790294627383,1669.0,False,0.6174995843897925,0.8107214649491761,0.48745158
SYTL3,False,False,135,0.10051993,92.20103986135182,174.0,True,0.08691225308966816,1.199241597622853,1.4191278
EZR,False,False,512,0.39919123,70.42172154823801,691.0,False,0.43433223909915847,0.6958142028164165,0.45826373
EZR-AS1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.01194865808015481,0.8005954501708218,0.807052
AL627422.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
C6orf99,False,False,9,0.0057770074,99.48006932409012,10.0,True,0.015363272102153389,1.4056381649677558,1.7360263
RSPH3,False,False,88,0.057770073,94.9162333911034,100.0,False,0.07668080888039305,0.5670669656643716,0.44849563
AL035530.2,False,False,137,0.08549971,92.08549971114962,148.0,False,0.06627017734335976,0.6432179696014797,0.5654168
TAGAP,False,False,154,0.097631425,91.10340843443096,169.0,True,0.14804479042393773,1.5089786275676849,1.8946937
AL356417.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL356417.1,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0029698627145376306,-0.7319105614582642,-1.5459366
AL356417.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FNDC1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
FNDC1-IT1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL357832.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02529,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL078604.4,False,False,30,0.019064125,98.26689774696708,33.0,False,0.028364368172535907,0.6655292745766226,0.5996733
AL078604.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SOD2,False,False,1010,1.0768342,41.652224147891395,1864.0,False,0.7676795275392007,0.9180513728960563,0.693656
WTAP,False,False,1053,1.0687464,39.168110918544194,1850.0,False,0.7648002406366994,0.672441541515153,0.22178535
SOD2-OT1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0046051388315661084,-0.23287664856168722,-0.77972674
ACAT2,False,False,464,0.3691508,73.1946851530907,639.0,False,0.3340596759705039,0.12976314936314043,-0.7987032
TCP1,False,False,1049,1.5777007,39.39919121894858,2731.0,False,1.0843276945966625,0.49198843014173965,-0.30005515
MRPL18,False,False,762,1.0005777,55.979202772963596,1732.0,False,0.7603059253373279,0.35981168996051033,-0.37884554
PNLDC1,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.0013210071576056877,-0.8510479323133316,-1.7288585
AL035691.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MAS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
IGF2R,False,False,45,0.026574235,97.4003466204506,46.0,False,0.0509083932767875,0.20199569568901543,-0.112029776
AIRN,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC22A1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
SLC22A2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL162582.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC22A3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL591069.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LPA,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL109933.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PLG,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL109933.5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL391361.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL139393.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL139393.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL139393.3,False,False,9,0.0051993066,99.48006932409012,9.0,False,0.009268349576185745,0.2480369308305801,-0.041338697
MAP3K4,False,False,327,0.2270364,81.10918544194108,393.0,False,0.2270356751941628,0.6734209167368904,0.61179
AGPAT4,False,False,390,0.27440786,77.46967071057192,475.0,False,0.21861189600195174,0.8818016418933279,0.93173486
PRKN,False,False,430,0.34835356,75.15886770652801,603.0,True,0.21854793942914824,1.3999650484163986,1.7273158
AL132982.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL138716.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
PACRG,False,False,44,0.025996534,97.4581166955517,45.0,False,0.03743865949919741,0.9863806208250561,1.092304
AL590286.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PACRG-AS2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL137182.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PACRG-AS3,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.005770189569081589,0.6254884529792074,0.53819513
PACRG-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL031121.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL031121.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CAHM,False,False,45,0.026574235,97.4003466204506,46.0,False,0.013190070675017082,-0.04502228820363476,-0.49129778
QKI,False,False,840,0.785673,51.47313691507799,1360.0,False,0.7038509294377637,1.166904478617001,1.1717577
AL445307.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL078602.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL137005.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL136225.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z97205.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z97205.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL358972.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL450345.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL450345.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL133538.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
C6orf118,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PDE10A,False,False,11,0.00751011,99.36452917388793,13.0,True,0.01863437882461003,1.8042369309317288,2.3480294
AL590302.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL590302.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC00602,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL627443.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL627443.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TBXT,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL121956.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AL121956.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRR18,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL121956.6,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SFT2D1,False,False,705,0.72443676,59.27209705372617,1254.0,False,0.6478751716329276,0.04445680613853321,-0.9847118
AL022069.3,False,False,48,0.028307337,97.22703639514731,49.0,False,0.02433922298510466,0.051245471124107614,-0.3434896
MPC1,False,False,531,0.43847486,69.32409012131716,759.0,False,0.42104213632600473,0.04929935770910881,-0.9773802
AL022069.1,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.006850708901752951,-0.029851521763127692,-0.4680048
RPS6KA2,False,True,105,0.06470248,93.93414211438474,112.0,False,0.07482542754844416,0.9931604719708841,1.1027137
RPS6KA2-IT1,False,True,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RAMACL,False,False,13,0.00751011,99.24898902368572,13.0,False,0.002457070312383262,-0.9220338129317043,-1.8378491
AL023775.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RPS6KA2-AS1,False,True,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RNASET2,False,False,929,0.85326403,46.33160023108031,1477.0,False,0.5517110229517201,1.043899548210891,0.9354381
Z94721.1,False,False,145,0.10340843,91.62333911034084,179.0,False,0.0964558368978668,-0.0058838493711200635,-0.43120515
Z94721.3,False,False,46,0.028307337,97.34257654534952,49.0,False,0.03918370829329543,0.008965434337401003,-0.40840578
FGFR1OP,False,False,305,0.21317157,82.38012709416522,369.0,False,0.25725508917371226,0.4568869028898038,0.27932668
CCR6,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016694963766003074,1.6933632163556827,2.1777954
AL121935.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL121935.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TCP10L2,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
GPR31,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL121935.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL353747.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL353747.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL353747.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
UNC93A,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TTLL2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TCP10,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL356123.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02538,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL356123.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02487,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01558,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL009178.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL009178.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AFDN-DT,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AFDN,False,False,33,0.019641826,98.09358752166378,34.0,False,0.01698865356299488,0.025277072054958723,-0.3833611
HGC6.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
KIF25-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
KIF25,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
FRMD1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL611929.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL606970.5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL606970.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL606970.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL606970.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DACT2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL606970.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL138918.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SMOC2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL136099.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL513210.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL109924.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL109924.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL109924.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL136129.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01615,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02544,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BX322234.1,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.013725160670814675,0.47770093645592293,0.31128424
THBS2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BX322234.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02519,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL009176.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.005503566716022682,0.176291315373193,-0.15149592
AL135910.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
WDR27,False,False,249,0.1623339,85.6152512998267,281.0,False,0.16658792073587816,0.6034140206377406,0.5043024
C6orf120,False,False,69,0.041594453,96.01386481802426,72.0,False,0.04596449828180355,-0.6198013857022292,-1.3738056
PHF10,False,False,167,0.110918544,90.3523974581167,192.0,False,0.1280717168553561,-0.008810704917349001,-0.43569902
AL354892.2,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AL354892.1,False,False,124,0.075678796,92.83651068746389,131.0,False,0.05002021287717371,0.00038038360620607035,-0.42158714
TCTE3,False,False,51,0.03061814,97.05372616984403,53.0,False,0.024508118103025833,-0.16744614331285743,-0.6792657
ERMARD,False,False,84,0.051415365,95.14731369150779,89.0,False,0.04717454781086513,0.15584055938170946,-0.18289573
AL354892.3,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0015848776373682118,-0.66880321868154,-1.4490424
LINC00242,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC00574,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL049612.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL603783.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0027185164715052795,-0.12865708668479406,-0.6197095
AL596442.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL596442.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL596442.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL596442.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL109910.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL109910.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01624,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
DLL1,False,False,17,0.010398613,99.01790872328135,18.0,False,0.01778068282407908,0.786867731013758,0.7859747
FAM120B,False,False,285,0.18428653,83.53552859618718,319.0,False,0.14904592253280663,0.24883312345298073,-0.040116232
AL078605.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL008628.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
PSMB1,False,False,1438,2.9329867,16.92663200462161,5077.0,False,1.4504326827791134,0.37521766659711936,-0.7569215
TBP,False,False,214,0.13460428,87.63720392836511,233.0,False,0.09869565269107296,0.09769489267361528,-0.2721718
PDCD2,False,False,968,1.0982091,44.07856730213749,1901.0,False,0.7809873439264574,0.36346302044507506,-0.37183055
AL031259.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL672310.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AL731661.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL731684.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC215522.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC215522.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093627.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093627.6,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093627.22,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AC093627.5,False,False,25,0.014442518,98.55574812247256,25.0,False,0.016073343709560067,0.16145348917782817,-0.17427772
AC093627.4,False,False,22,0.012709416,98.72905834777586,22.0,False,0.005394085719023516,-0.018880134801553247,-0.45115948
AC093627.7,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093627.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093627.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FAM20C,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
AC187653.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC188616.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC226118.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AC188617.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC188617.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AC147651.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PDGFA,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AC147651.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0016081755381042498,-0.6541983921240001,-1.4266183
PRKAR1B,False,False,280,0.2333911,83.82437897169265,404.0,False,0.2732561507542401,-0.05752245903476628,-0.51049036
AC147651.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC147651.4,False,False,40,0.02310803,97.6891969959561,40.0,False,0.01028994991553307,-0.019360550148394915,-0.45189708
DNAAF5,False,False,144,0.09705373,91.68110918544194,168.0,False,0.1082106422947501,-0.2310473589531234,-0.7769181
SUN1,False,False,198,0.13113807,88.56152512998267,227.0,False,0.19497397183302206,0.4635110456374409,0.2894973
GET4,False,False,13,0.00751011,99.24898902368572,13.0,False,0.006572281842991198,-0.8182728881973383,-1.678536
AC073957.3,False,False,4,0.002310803,99.7689196995956,4.0,True,0.01780236631506529,1.632638528986188,2.0845594
ADAP1,False,False,12,0.006932409,99.30675909878683,12.0,False,9.999999999995e-13,,
COX19,False,False,475,0.32928944,72.55921432697863,570.0,False,0.2799942501410697,0.20932559533861234,-0.6220277
CYP2W1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0021908367077018587,-0.3447237689456039,-0.9514553
C7orf50,False,False,587,0.49566725,66.08896591565569,858.0,False,0.5273344188469969,0.5109852418575116,0.04783451
AC073957.1,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.001277877735487653,-0.8842632477887751,-1.7798568
GPR146,False,False,56,0.033506643,96.76487579433854,58.0,False,0.024344468665276647,0.5675795930414159,0.4492827
AC073957.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC091729.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AC091729.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
GPER1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.00634250365261832,-0.17159081633160445,-0.68562937
ZFAND2A,False,False,237,0.15135759,86.30849220103987,262.0,False,0.1314357356433239,0.1295437452483472,-0.2232715
AC091729.3,False,False,106,0.06816869,93.87637203928365,118.0,False,0.04865546821452833,0.0672852742625539,-0.3188623
UNCX,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC073094.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MICALL2,False,False,167,0.124205664,90.3523974581167,215.0,False,0.17848545191648515,-0.1364831422235793,-0.6317255
AC102953.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
AC102953.2,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
INTS1,False,False,107,0.06816869,93.81860196418256,118.0,False,0.06561774074411693,-0.1444201416506514,-0.64391184
AC093734.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MAFK,False,False,34,0.020219527,98.03581744656267,35.0,True,0.034934825768980576,1.2383667360070192,1.4792
TMEM184A,False,False,8,0.004621606,99.53783939919121,8.0,False,9.999999999995e-13,,
PSMG3,False,False,486,0.4500289,71.92374350086655,779.0,False,0.446313847432179,0.034182977214786754,-1.0109475
PSMG3-AS1,False,False,141,0.08665511,91.85441941074524,150.0,False,0.05997367359966774,0.10580616850377401,-0.25971785
AC074389.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ELFN1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AC074389.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC074389.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ELFN1-AS1,False,False,25,0.01617562,98.55574812247256,28.0,False,0.014394920206180788,-0.6511685007984817,-1.4219663
MAD1L1,False,False,441,0.37550548,74.52339688041593,650.0,False,0.3988041978106606,0.1101907501155361,-0.84216547
AC104129.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
MRM2,False,False,293,0.22761409,83.07336799537839,394.0,False,0.28887077731742417,0.4598014506619071,-0.06582367
NUDT1,False,False,820,0.8665511,52.62853841709993,1500.0,False,0.684244594275857,0.043429470354935884,-0.9866856
SNX8,False,False,273,0.20970537,84.22876949740035,363.0,False,0.2602436295545625,0.12164736064432437,-0.23539549
EIF3B,False,False,517,0.49682266,70.13287117273252,860.0,False,0.4823233860784553,0.15680341576799983,-0.7386579
CHST12,False,False,600,0.45118427,65.33795493934143,781.0,False,0.3482144611243627,0.799410228850904,0.68830794
GRIFIN,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LFNG,False,False,4,0.002310803,99.7689196995956,4.0,False,9.999999999995e-13,,
BRAT1,False,False,196,0.12362796,88.67706528018486,214.0,False,0.16712792245358707,0.23493137625930155,-0.061460786
IQCE,False,False,68,0.041594453,96.07163489312536,72.0,False,0.05853056765102189,0.012786418447644133,-0.40253907
TTYH3,False,False,76,0.044482958,95.60947429231658,77.0,False,0.01892792229851941,-0.028188063935545925,-0.46545073
AMZ1,False,False,75,0.045060657,95.66724436741768,78.0,False,0.05436413143272339,0.9839245584665731,1.088533
GNA12,False,False,481,0.34315425,72.21259387637204,594.0,False,0.3626529894068524,0.8319706117645366,0.7606112
CARD11,False,False,132,0.08665511,92.37435008665511,150.0,True,0.13269792592871324,1.0602433974544287,1.2057118
AC004906.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC024028.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00149770402916096,-0.7254207433925063,-1.5359721
AC073316.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC073316.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC073316.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0035935066853842344,0.15082287133473993,-0.19059981
SDK1,False,False,41,0.032928944,97.631426920855,57.0,False,0.045132718367077274,0.4635312467545346,0.2895283
AC011284.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC017000.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC072054.1,False,False,7,0.004043905,99.59560947429232,7.0,False,0.005573429975666431,-0.7937447116299878,-1.6408758
FOXK1,False,False,228,0.14500289,86.82842287694974,251.0,False,0.1583025225516922,0.48411359968325157,0.32113016
AC092428.1,False,False,14,0.00808781,99.19121894858463,14.0,False,0.008643788252278743,-0.004845560912926984,-0.42961097
AP5Z1,False,False,244,0.1571346,85.90410167533219,272.0,False,0.15801191155216512,0.36432448758819425,0.13720761
RADIL,False,False,34,0.019641826,98.03581744656267,34.0,False,0.036558747514230834,0.4323743600156266,0.24169044
PAPOLB,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
MMD2,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
RBAK,False,False,31,0.017908724,98.20912767186597,31.0,False,0.010902671323470104,-0.024811797323516117,-0.46026686
RBAKDN,False,False,7,0.004043905,99.59560947429232,7.0,False,0.010479821724721635,0.6764404341731065,0.6164261
WIPI2,False,False,652,0.5615251,62.333911034084345,972.0,False,0.49636476082506054,0.03535648367356219,-1.0083417
SLC29A4,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0020235827338569916,-0.42422141259991475,-1.0735148
TNRC18,False,False,585,0.4754477,66.20450606585788,823.0,True,0.3784176411113874,1.0653286333796086,1.2788036
AC093620.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0012360921682730767,-0.9175299038314371,-1.8309339
AC092171.1,False,False,7,0.004043905,99.59560947429232,7.0,False,0.0018569380864923957,-0.510245430784589,-1.205595
AC092171.4,False,False,10,0.006354708,99.42229924898902,11.0,False,0.008705889366675436,0.01812004055850471,-0.3943499
AC092171.3,False,False,83,0.049104564,95.2050837666089,85.0,False,0.05779730865557244,0.9903503764074857,1.0983992
AC092171.5,False,False,56,0.035239745,96.76487579433854,61.0,False,0.020041038012502514,-0.05295053976079367,-0.5034707
FBXL18,False,False,86,0.05199307,95.03177354130561,90.0,False,0.06226374126990121,0.33322326619069287,0.089455225
AC092171.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ACTB,False,False,1673,14.9953785,3.350664355863664,25957.0,False,2.9774992030830316,2.2239697628459,0.6511173
AC006483.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
FSCN1,False,False,468,0.36799538,72.96360485268632,637.0,False,0.3098185570626287,0.059026336216755175,-0.9557806
RNF216,False,False,466,0.32871172,73.0791450028885,569.0,False,0.2986753376707425,0.41669544296126604,-0.16154441
RNF216-IT1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
