,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
CCNL1,False,False,991,0.98209125,42.749855574812244,1700.0,True,0.7687883284256604,1.4521330435452204,1.7197447
MLF1,False,False,172,0.13056037,90.06354708261121,226.0,True,0.17071093281978303,1.1685858067966104,1.3720593
IL12A-AS1,False,False,251,0.19584055,85.49971114962449,339.0,True,0.16077570198726032,1.3033109337325393,1.5789144
SERPINI2,False,False,20,0.013287118,98.84459849797804,23.0,True,0.012932516272682975,1.4361151051269214,1.7828201
MECOM,False,False,704,0.6354708,59.32986712882726,1100.0,True,0.4440367814999323,1.2248647455704205,1.6330677
SKIL,False,False,507,0.44194108,70.7105719237435,765.0,True,0.41553278134102445,1.0412786749606404,1.2253984
FNDC3B,False,False,639,0.57943386,63.084922010398614,1003.0,True,0.45414799115615934,1.349046529506678,1.9088244
NLGN1,False,False,435,0.43674177,74.87001733102254,756.0,True,0.27068031642121204,1.4121341597137915,1.746
NAALADL2,False,False,685,0.6926632,60.427498555748116,1199.0,True,0.52284982050406,1.6618095249918594,2.6033425
AC069431.1,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.01840431788115971,1.4868031791195377,1.8606459
MCF2L2,False,False,366,0.24898903,78.85615251299826,431.0,True,0.29374583909039065,1.046715169480459,1.2374706
KLHL24,False,False,575,0.44367418,66.78220681686886,768.0,True,0.3897945745096514,1.258904051009907,1.708655
DVL3,False,False,61,0.036395147,96.47602541883305,63.0,True,0.0593877727889602,1.120805955302504,1.2986988
LINC02069,False,False,4,0.002310803,99.7689196995956,4.0,True,0.00909122098479082,1.0817553323194926,1.238741
TBCCD1,False,False,136,0.08723281,92.14326978625073,151.0,True,0.1138087457006857,1.173644098089963,1.3798257
ST6GAL1,False,False,405,0.2952051,76.60311958405546,511.0,True,0.3299600022362888,1.337003756333061,1.8820825
BCL6,False,False,50,0.029462738,97.11149624494512,51.0,True,0.024564817215454726,1.4390795964888328,1.7873718
LPP,False,False,543,0.43847486,68.63084922010398,759.0,True,0.39574640554289875,1.53916828648696,2.3310068
TPRG1,False,False,3,0.002310803,99.8266897746967,4.0,True,0.033710794092082594,2.404617871382709,3.269846
P3H2,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.009360594524854503,1.1110897750700668,1.2837807
HES1,False,False,25,0.01617562,98.55574812247256,28.0,True,0.05702670887888234,1.0537776506536896,1.1957844
PPP1R2,False,False,663,0.5106875,61.69844020797227,884.0,True,0.44888725367174653,1.3410332381420742,1.8910302
MUC20,False,False,16,0.009820913,99.07567879838244,17.0,True,0.016490431670701647,1.6809339017712435,2.1587114
TNK2,False,False,145,0.08665511,91.62333911034084,150.0,True,0.14466520460981477,1.4001008686883352,1.7275244
UBXN7,False,False,320,0.21259388,81.51357596764875,368.0,True,0.2608830733703079,1.0843223498138834,1.2426823
RNF168,False,False,642,0.5297516,62.911611785095324,917.0,True,0.4008137504015844,1.0294938806600542,1.1992292
MELTF,False,False,55,0.033506643,96.82264586943963,58.0,True,0.038456544447499554,1.2936390098471229,1.5640643
AC024560.5,False,False,42,0.024263432,97.5736568457539,42.0,True,0.0445942865116418,1.3241334952115666,1.6108851
RUBCN,False,False,102,0.06354708,94.10745233968805,110.0,True,0.08678235365729742,1.2724939727704987,1.5315984
ZNF718,False,False,285,0.19295205,83.53552859618718,334.0,True,0.22244359659049365,1.2121034540464577,1.4388757
CPLX1,False,False,4,0.002310803,99.7689196995956,4.0,True,0.016997441073669226,1.7114705902625313,2.2055972
AC092535.4,False,False,13,0.00808781,99.24898902368572,14.0,True,0.024412879796152816,1.4360046428714348,1.7826505
ZBTB49,False,False,51,0.03004044,97.05372616984403,52.0,True,0.048458891065073936,1.1224126333995412,1.3011657
LINC02482,False,False,177,0.11149625,89.77469670710572,193.0,True,0.12121263744715392,1.337748256024731,1.631789
AC105916.1,False,False,73,0.043327555,95.78278451761987,75.0,True,0.041749680315254264,1.0717550114484053,1.2233866
AC005674.2,False,False,8,0.004621606,99.53783939919121,8.0,True,0.03381019511138229,2.2375876988174763,3.01339
CLNK,False,False,36,0.024841132,97.92027729636048,43.0,True,0.06810156739716781,1.4187359039499106,1.7561363
AC006230.1,False,False,33,0.019064125,98.09358752166378,33.0,True,0.016801591677250635,1.1926023107902202,1.408934
AC025539.1,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.014078058432828668,1.2628862816349598,1.516847
AC098829.1,False,False,13,0.009243212,99.24898902368572,16.0,True,0.024112136926107156,1.0927446338815097,1.2556138
TAPT1,False,False,363,0.26400924,79.02946273830156,457.0,True,0.34431089410056626,1.5458138132769241,2.345764
LDB2,False,False,6,0.009820913,99.65337954939342,17.0,True,0.05489269064104305,2.902849145538092,4.0348234
SEL1L3,False,False,128,0.08434431,92.6054303870595,146.0,True,0.09062446243358721,1.4014445181394277,1.7295874
KLF3-AS1,False,False,171,0.10803004,90.1213171577123,187.0,True,0.13541542861279368,1.1921771987041627,1.4082812
TMEM156,False,False,126,0.075678796,92.72097053726169,131.0,True,0.1193407582755926,1.2088387166514791,1.433863
SMIM14,False,False,116,0.071634896,93.29867128827267,124.0,True,0.09173022633252795,1.0541295491372287,1.1963248
RHOH,False,False,572,0.48469093,66.95551704217215,839.0,True,0.5347853447763047,1.6611062854448853,2.6017811
LINC02265,False,False,138,0.09994223,92.02772963604853,173.0,True,0.07919656752543275,1.6975825886755485,2.1842737
NSUN7,False,False,127,0.08203351,92.6632004621606,142.0,True,0.0984560296439997,1.2057939074336743,1.4291881
APBB2,False,False,87,0.06008088,94.97400346620451,104.0,True,0.10477663802769467,1.2897736223122631,1.5581294
LIMCH1,False,False,183,0.13113807,89.42807625649914,227.0,True,0.1291527299260819,1.580388084652803,2.004335
AC027271.1,False,False,7,0.004043905,99.59560947429232,7.0,True,0.011840200787156668,1.0782086775333855,1.2332956
AC110792.3,False,False,4,0.002310803,99.7689196995956,4.0,True,0.009867793443734328,1.1641112950519275,1.3651892
KDR,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.009360594524854503,1.1110897750700668,1.2837807
HOPX,False,False,903,1.5205084,47.83362218370883,2632.0,True,0.6353937882316789,1.9862427367219955,2.7458873
SPINK2,False,False,1152,4.298094,33.44887348353552,7440.0,True,1.300840539119797,2.5444355994154155,2.7262988
AC069307.1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.020841541106395578,1.7688564621188538,2.2937067
AC009570.2,False,False,4,0.0028885037,99.7689196995956,5.0,True,0.024154228752795576,1.2684908468659932,1.5254521
JCHAIN,False,False,17,0.03986135,99.01790872328135,69.0,True,0.35626834151839387,3.5646778615103303,6.8288317
AC053527.2,False,False,85,0.052570768,95.0895436164067,91.0,True,0.05936224188392219,1.2153392152817484,1.4438438
RASSF6,False,False,73,0.05603697,95.78278451761987,97.0,True,0.09993051403201526,1.7235388431999614,2.2241266
CXCL8,False,False,138,0.42980936,92.02772963604853,744.0,True,0.6995264590482594,3.8904194736395006,6.4042306
PF4,False,False,29,0.3136915,98.32466782206816,543.0,True,0.9213485499102392,3.9240596869809883,5.427287
PPBP,False,False,16,0.022530328,99.07567879838244,39.0,True,0.08075231664163567,1.5562540516665075,1.9672798
CXCL3,False,False,170,0.20103987,90.1790872328134,348.0,True,0.4202937287526564,2.59777998678396,4.681749
CXCL2,False,False,156,0.21432698,90.98786828422877,371.0,True,0.5194234256702412,3.3448143958720453,6.3406053
EPGN,False,False,54,0.035239745,96.88041594454073,61.0,True,0.047144534901247995,1.5853604946120718,2.0119693
EREG,False,False,540,0.5609474,68.80415944540728,971.0,True,0.40236429112540323,1.262705789748501,1.7170972
AREG,False,False,747,2.6551127,56.845753899480066,4596.0,True,1.2192158175015049,3.7377585297575484,4.5794516
SEPTIN11,False,False,730,0.6256499,57.82784517619872,1083.0,True,0.4823213841270082,1.0412085935854127,1.2252429
CCNG2,False,False,84,0.051415365,95.14731369150779,89.0,True,0.05508496196692876,1.9626898933997876,2.5913157
AC098818.2,False,False,55,0.033506643,96.82264586943963,58.0,True,0.07266094536564742,1.061327745713033,1.2073768
ANTXR2,False,False,507,0.41074523,70.7105719237435,711.0,True,0.33291503895959057,1.2510526788808858,1.6912204
SCD5,False,False,85,0.055459272,95.0895436164067,96.0,True,0.049186085860946055,1.4288805674838285,1.7717123
THAP9,False,False,61,0.036972847,96.47602541883305,64.0,True,0.07085519103969355,1.1519226476165667,1.346475
PLAC8,False,False,946,1.2720971,45.34950895436164,2202.0,True,0.5601550879317713,1.4328084957751457,1.682618
AC114781.2,False,False,9,0.0051993066,99.48006932409012,9.0,True,0.016880096327849106,1.3711099155008242,1.683012
HELQ,False,False,185,0.11669555,89.31253610629693,202.0,True,0.2004967607436036,1.2190145906857994,1.449487
ABRAXAS1,False,False,431,0.28942809,75.10109763142691,501.0,True,0.2032936431659476,1.270991278229572,1.5292913
GPAT3,False,False,136,0.091854416,92.14326978625073,159.0,True,0.10617741911904667,1.6655591622781862,2.1351054
ARHGAP24,False,False,8,0.008665511,99.53783939919121,15.0,True,0.08259031643440967,2.156383215032458,2.8887098
MAPK10,False,False,23,0.013864818,98.67128827267476,24.0,True,0.023805315410891086,1.447814165819066,1.8007827
SPARCL1,False,False,4,0.002310803,99.7689196995956,4.0,True,0.009360594524854503,1.1110897750700668,1.2837807
BMPR1B,False,False,65,0.041594453,96.24494511842865,72.0,True,0.06701715780889292,1.5657100748770258,1.9817984
LINC02267,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.016490431670701647,1.6809339017712435,2.1587114
STPG2,False,False,66,0.046793763,96.18717504332756,81.0,True,0.09584304771914977,1.710188157067589,2.203628
AP002026.1,False,False,29,0.017331023,98.32466782206816,30.0,True,0.036940953470857914,1.2206012460095421,1.4519231
EMCN,False,False,155,0.118428655,91.04563835932986,205.0,True,0.09885313951249847,1.1516437403208826,1.3460467
BANK1,False,False,170,0.121317156,90.1790872328134,210.0,True,0.2798188922036587,2.01294703649296,3.3830748
NFKB1,False,False,782,0.779896,54.82380127094165,1350.0,True,0.515260076976136,1.1999049339602827,1.5776422
AC004053.1,False,False,82,0.072790295,95.26285384171,126.0,True,0.16906525551752696,1.8540528253880466,2.424516
AC096577.1,False,False,92,0.0745234,94.68515309069902,129.0,True,0.11446486398479634,1.129286364173585,1.3117195
RPL34-AS1,False,True,26,0.01559792,98.49797804737146,27.0,True,0.046199718096455185,1.497943073624332,1.8777499
AP1AR,False,False,71,0.043327555,95.89832466782207,75.0,True,0.05565235225043144,1.241482919460029,1.4839846
CAMK2D,False,False,53,0.03870595,96.93818601964182,67.0,True,0.14345731875576295,1.8404588867098561,2.403644
PDE5A,False,False,110,0.071634896,93.64529173887925,124.0,True,0.11085137232370361,1.1155943631506733,1.290697
TNIP3,False,False,4,0.002310803,99.7689196995956,4.0,True,0.01554641749537333,1.6215105806010108,2.067474
AC093821.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.010842330859962843,1.2587811215845084,1.510544
PCDH18,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
AC109927.1,False,False,15,0.009820913,99.13344887348353,17.0,True,0.044581063290714804,1.5287600721672536,1.9250659
TBC1D9,False,False,11,0.006932409,99.36452917388793,12.0,True,0.0358847275374139,1.3781039825140955,1.6937506
IL15,False,False,111,0.073368,93.58752166377816,127.0,True,0.1140496253958851,1.7127755436118453,2.2076008
INPP4B,False,False,904,1.1478914,47.775852108607744,1987.0,True,0.8376790293810671,1.8464420796372825,1.9602183
AC139720.1,False,False,197,0.13113807,88.61929520508377,227.0,True,0.1505703629665576,1.494598566849265,1.8726149
USP38,False,False,143,0.08954362,91.73887926054304,155.0,True,0.13159408815157994,1.4191616480864573,1.75679
GYPA,False,False,179,0.29578277,89.65915655690353,512.0,True,0.41346851813534885,1.0307221087536467,1.2019566
FBXW7,False,False,421,0.310803,75.67879838243789,538.0,True,0.3660611501718436,1.1113400534080313,1.380976
TMEM154,False,False,96,0.06008088,94.45407279029463,104.0,True,0.06613819632526666,1.2276077382077175,1.4626808
ARFIP1,False,False,187,0.119584054,89.19699595609474,207.0,True,0.14612235074028745,1.120182084340859,1.2977409
SFRP2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.01690463020543906,1.7059488024854,2.197119
MAP9,False,False,233,0.1548238,86.53957250144425,268.0,True,0.19846124247218178,1.086175416647666,1.2455275
GUCY1A1,False,False,569,0.45522818,67.12882726747544,788.0,True,0.3187455150335983,1.1680404146661845,1.5068842
AC093817.2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.009360594524854503,1.1110897750700668,1.2837807
C4orf46,False,False,196,0.13056037,88.67706528018486,226.0,True,0.15337154460472305,1.7950900075520189,2.3339853
RAPGEF2,False,False,726,0.64760256,58.05892547660312,1121.0,True,0.5403326205201018,1.1897598052795801,1.555114
MARCH1,False,False,16,0.010976315,99.07567879838244,19.0,True,0.08342801796509788,1.6846264485097642,2.164381
SPOCK3,False,False,106,0.06932409,93.87637203928365,120.0,True,0.06662184978496609,1.3204224858939584,1.6051873
LINC02275,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.012249410812943885,1.3815058488215886,1.6989738
GPM6A,False,False,13,0.011554015,99.24898902368572,20.0,True,0.02828205533393828,2.0629615758758093,2.7452714
VEGFC,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.016997441073669226,1.7114705902625313,2.2055972
AC097518.2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
AC078881.1,False,False,114,0.0762565,93.41421143847487,132.0,True,0.08283510252401526,1.1607516870890042,1.3600309
WWC2,False,False,90,0.057192374,94.80069324090121,99.0,True,0.06592254475339944,1.0613416093493124,1.207398
STOX2,False,False,37,0.025996534,97.86250722125939,45.0,True,0.049377800937308765,1.4002711175846032,1.7277857
AC084871.1,False,False,30,0.017908724,98.26689774696708,31.0,True,0.032505570729932445,1.2894728963348097,1.5576677
C4orf47,False,False,113,0.0762565,93.47198151357597,132.0,True,0.12583942600773546,1.1391392024548883,1.3268474
AC106897.1,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.02341197985692652,1.4367845816303144,1.783848
EXOC3-AS1,False,False,96,0.058925476,94.45407279029463,102.0,True,0.08569087467544012,1.4579887446918445,1.8164046
LINC02102,False,False,4,0.002310803,99.7689196995956,4.0,True,0.01838148684222053,1.6059941106070859,2.04365
SEMA5A,False,False,5,0.0034662045,99.71114962449451,6.0,True,0.01695555002881925,1.7089820286588744,2.2017763
ANKRD33B,False,False,183,0.12362796,89.42807625649914,214.0,True,0.15385803907630738,1.6186865729227644,2.0631378
AC012629.2,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.022165947367244428,1.5094867083195636,1.8954738
OTULIN,False,False,159,0.10456383,90.81455805892547,181.0,True,0.16685619146754543,1.1067932676088232,1.2771839
RETREG1,False,False,58,0.03870595,96.64933564413633,67.0,True,0.06909265809296376,1.0854574858964359,1.2444253
MYO10,False,False,19,0.013287118,98.90236857307914,23.0,True,0.04520868254628638,2.3036558324125385,3.1148303
CDH9,False,False,269,0.26920855,84.45984979780474,466.0,True,0.1888924596297665,1.7708687162955614,2.296796
NPR3,False,False,597,0.48238012,65.51126516464471,835.0,True,0.30691371612163704,1.1063489116763447,1.3698927
RAI14,False,False,13,0.00808781,99.24898902368572,14.0,True,0.022290743837176864,1.44143549313087,1.7909889
SLC1A3,False,False,12,0.006932409,99.30675909878683,12.0,True,0.02225620193349892,1.4941315572675227,1.8718978
FYB1,False,False,138,0.113807045,92.02772963604853,197.0,True,0.16572366225825375,1.1996342082243296,1.4197307
LINC00603,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.015712105984055518,1.6321948442573342,2.0838783
PTGER4,False,False,142,0.09532063,91.79664933564413,165.0,True,0.07916859433355852,1.4154824685002483,1.7511411
GHR,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.026699728872266845,1.5409723192524676,1.9438164
SELENOP,False,False,204,0.1496245,88.21490467937608,259.0,True,0.14259788089629064,1.9294927440199365,2.5403454
TMEM267,False,False,344,0.2305026,80.12709416522242,399.0,True,0.2445906290526295,1.1801818697470725,1.3898637
ESM1,False,False,1,0.0011554015,99.94222992489891,2.0,True,0.033710794092082594,2.404617871382709,3.269846
SETD9,False,False,314,0.21374927,81.86019641825536,370.0,True,0.2290188523402027,1.0944387189874518,1.258215
PDE4D,False,False,810,0.9110341,53.20623916811091,1577.0,True,0.6178444617402453,1.322960223224793,1.4715753
ZSWIM6,False,False,563,0.45522818,67.47544771808202,788.0,True,0.48202789960821674,1.1291942415848921,1.4206228
LRRC70,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.011850853068939904,1.348228204634326,1.6478798
SGTB,False,False,90,0.052570768,94.80069324090121,91.0,True,0.06089947488772824,1.2053681211252938,1.4285344
PIK3R1,False,False,705,0.6377816,59.27209705372617,1104.0,True,0.4605799972033397,1.2339424769188478,1.6532257
S100Z,False,False,142,0.10283073,91.79664933564413,178.0,True,0.10945513691511147,1.0693111910516906,1.2196344
CRHBP,False,False,834,1.4355863,51.81975736568458,2485.0,True,0.6274332109816237,1.6756717551390616,2.149212
RASGRF2,False,False,9,0.006932409,99.48006932409012,12.0,True,0.03082340062408016,2.111303082575794,2.8194945
SSBP2,False,False,1434,2.9462738,17.157712305025996,5100.0,True,1.3564694531597397,2.0010777944846097,1.8824993
VCAN,False,False,3,0.0028885037,99.8266897746967,5.0,True,0.016997441073669226,1.7114705902625313,2.2055972
MEF2C,False,False,1031,1.2726748,40.43905257076834,2203.0,True,1.0409053323767563,1.770247521170413,1.8330669
ARRDC3,False,False,404,0.28711727,76.66088965915657,497.0,True,0.2774774798921654,1.3049608982955168,1.8109283
NR2F1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.009360594524854503,1.1110897750700668,1.2837807
KIAA0825,False,False,108,0.0762565,93.76083188908146,132.0,True,0.11850684086504301,1.374181740213304,1.6877285
MCTP1,False,False,538,0.4471404,68.91969959560947,774.0,True,0.29853801786908984,1.1013062627086658,1.358695
LNPEP,False,False,306,0.20508377,82.32235701906411,355.0,True,0.28177121231050756,1.280105272331597,1.7557342
LIX1-AS1,False,False,20,0.011554015,98.84459849797804,20.0,True,0.020860606678207903,1.1125933851716119,1.2860893
AC008883.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.012249410812943885,1.3815058488215886,1.6989738
ST8SIA4,False,False,284,0.19352975,83.59329867128828,335.0,True,0.19189828519177113,1.1268213559107478,1.3079348
EFNA5,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.016997441073669226,1.7114705902625313,2.2055972
AC008871.1,False,False,25,0.014442518,98.55574812247256,25.0,True,0.02731996779626702,1.162714075813817,1.3630439
STARD4-AS1,False,False,173,0.11149625,90.00577700751012,193.0,True,0.07551516168229665,1.105175912654484,1.2747006
LINC02208,False,False,12,0.00808781,99.30675909878683,14.0,True,0.021228208683580132,1.9358608405119369,2.5501227
AC008574.1,False,False,21,0.012131716,98.78682842287695,21.0,True,0.009489708572551313,1.1248535892371425,1.3049135
PRR16,False,False,165,0.11322935,90.46793760831889,196.0,True,0.09547294078683219,1.4225723275389077,1.7620268
AC008568.1,False,False,125,0.09589832,92.7787406123628,166.0,True,0.0863001204287537,1.1720721252507729,1.3774122
ZNF608,False,False,23,0.013864818,98.67128827267476,24.0,True,0.045235852634314115,2.142610223917933,2.867563
SLC27A6,False,False,24,0.01617562,98.61351819757365,28.0,True,0.026798251483595024,1.51884897230804,1.9098486
IRF1,False,False,561,0.5840555,67.59098786828423,1011.0,True,0.4759827134486469,1.4389193368849802,2.108395
AFF4,False,False,722,0.57654536,58.290005777007515,998.0,True,0.5860700401498306,1.3477166047732771,1.5191377
AC109454.2,False,False,33,0.019641826,98.09358752166378,34.0,True,0.03682856399497149,1.0878607779166298,1.2481152
CATSPER3,False,False,4,0.002310803,99.7689196995956,4.0,True,0.015515253911722994,1.6194883373296352,2.064369
EGR1,False,False,322,0.36048526,81.39803581744656,624.0,True,0.3445555268656341,1.9695781231089702,3.2867703
MZB1,False,False,464,0.5320624,73.1946851530907,921.0,True,0.2494151180275444,1.3627859773269844,1.6702316
ECSCR,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.009360594524854503,1.1110897750700668,1.2837807
NRG2,False,False,12,0.006932409,99.30675909878683,12.0,True,0.016490431670701647,1.6809339017712435,2.1587114
AC011379.1,False,False,4,0.002310803,99.7689196995956,4.0,True,0.015712105984055518,1.6321948442573342,2.0838783
AC008781.2,False,False,20,0.011554015,98.84459849797804,20.0,True,0.01961041064526518,1.5243178959629327,1.9182454
SPRY4-AS1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.01023647776969926,1.2009772022195915,1.4217926
FGF1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.01809224450827036,1.6523143322043867,2.1147695
ARHGAP26,False,False,378,0.2980936,78.1629116117851,516.0,True,0.2932496109723666,1.5616185658499355,2.3808596
ARHGAP26-AS1,False,False,64,0.03928365,96.30271519352975,68.0,True,0.06800531150733638,1.5394915221681968,1.9415429
AC008696.2,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.009417543497649178,1.117183739623988,1.2931373
AC091887.1,False,False,44,0.026574235,97.4581166955517,46.0,True,0.04171181035427745,1.0643210789793762,1.2119727
PPP2R2B,False,False,39,0.03004044,97.74696707105718,52.0,True,0.0321175754216987,1.1506109620860712,1.344461
DPYSL3,False,False,224,0.16868863,87.05950317735413,292.0,True,0.131868524570706,1.3435981644889874,1.6407709
JAKMIP2,False,False,218,0.14269209,87.40612362796072,247.0,True,0.1933661382950236,1.306661130952613,1.5840583
FBXO38,False,False,275,0.18139803,84.11322934719814,314.0,True,0.19057280160579826,1.172653921077712,1.3783054
ABLIM3,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.009360594524854503,1.1110897750700668,1.2837807
TIGD6,False,False,33,0.019641826,98.09358752166378,34.0,True,0.06441909047767067,1.6299396449260146,2.0804157
TCOF1,False,False,487,0.3778163,71.86597342576546,654.0,True,0.4150754687411011,1.0359825662421223,1.213638
ANXA6,False,False,367,0.25245523,78.79838243789716,437.0,True,0.20279966591934398,1.1599725647503856,1.3588346
SPARC,False,False,174,0.12073946,89.94800693240902,209.0,True,0.15349578841871492,1.9447069386014562,2.563705
AC009185.1,False,False,12,0.006932409,99.30675909878683,12.0,True,0.009417543497649178,1.117183739623988,1.2931373
CYFIP2,False,False,273,0.19295205,84.22876949740035,334.0,True,0.19250445350618087,1.3244807656388649,1.6114182
ADAM19,False,False,12,0.00808781,99.30675909878683,14.0,True,0.039880452838511465,1.5398737627041663,1.9421297
EBF1,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.04709115565894165,1.43894813569522,1.7871699
MIR3142HG,False,False,25,0.014442518,98.55574812247256,25.0,True,0.02921151823244279,1.5267217208722141,1.9219363
TENM2,False,False,24,0.018486423,98.61351819757365,32.0,True,0.01818683206130405,1.6477764461677966,2.107802
KCNIP1,False,False,27,0.017331023,98.44020797227037,30.0,True,0.024527963797285047,1.5679000213505967,1.9851608
SH3PXD2B,False,False,10,0.006354708,99.42229924898902,11.0,True,0.033710794092082594,2.404617871382709,3.269846
DUSP1,False,False,1202,3.9716926,30.56036972848065,6875.0,True,1.600763150596816,2.754365453735641,2.472224
AC008429.3,False,False,13,0.00751011,99.24898902368572,13.0,True,0.01582821595877308,1.1633014646057935,1.3639458
CPLX2,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.02005113158229201,1.4119638757570028,1.7457386
ARL10,False,False,56,0.034084346,96.76487579433854,59.0,True,0.08342483633056295,1.179838214746738,1.3893361
DBN1,False,False,158,0.10340843,90.87232813402657,179.0,True,0.1568469797351481,1.2465429312702083,1.4917536
PHYKPL,False,False,467,0.32235703,73.0213749277874,558.0,True,0.2990720524287038,1.0528673731108684,1.2511322
AC008659.1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.011971987825186874,1.0711411571521372,1.2224442
BTNL9,False,False,4,0.0034662045,99.7689196995956,6.0,True,0.01863437882461003,1.8042369309317288,2.3480294
AC008443.5,False,False,108,0.067013286,93.76083188908146,116.0,True,0.0738183434806466,1.5987524339788919,2.0325313
FOXC1,False,False,1,0.0017331023,99.94222992489891,3.0,True,0.0501493924401537,2.8100829471195943,3.8923914
GMDS-DT,False,False,639,0.58001155,63.084922010398614,1004.0,True,0.4285059382281267,1.3667415364754245,1.9481179
SERPINB1,False,False,1425,3.8168688,17.67764298093587,6607.0,True,1.3506426282788981,1.8864492161198825,1.7044886
SERPINB9,False,False,167,0.11149625,90.3523974581167,193.0,True,0.14701595166460296,2.3395483130599275,3.169939
LY86,False,False,4,0.0028885037,99.7689196995956,5.0,True,0.02094693233369364,1.252980708338074,1.501638
BMP6,False,False,90,0.075678796,94.80069324090121,131.0,True,0.14089243477709615,1.6708021402058586,2.1431553
GCNT2,False,False,272,0.20739457,84.28653957250145,359.0,True,0.22916543392117614,1.4157740426038732,1.7515887
TMEM170B,False,False,44,0.027151935,97.4581166955517,47.0,True,0.05867012226420815,2.071288161055528,2.7580562
PHACTR1,False,False,741,0.6643559,57.19237435008666,1150.0,True,0.45521804057061416,1.263261898918245,1.718332
CD83,False,False,245,0.18486424,85.84633160023107,320.0,True,0.3015633014967632,2.3225235010898806,4.070517
ATXN1,False,False,575,0.4662045,66.78220681686886,807.0,True,0.3781623215332349,1.199232087759913,1.5761482
SOX4,False,False,1091,1.6262276,36.97284806470248,2815.0,True,0.9462213332535772,1.676644772725091,1.6768653
CASC15,False,False,877,0.96995956,49.33564413633738,1679.0,True,0.6160251604962403,1.45823367174885,1.7314653
NBAT1,False,False,208,0.13575968,87.9838243789717,235.0,True,0.10939094118885606,1.0757204699255143,1.2294751
PRL,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.01713169627414263,1.0591655946631087,1.2040571
DCDC2,False,False,7,0.004043905,99.59560947429232,7.0,True,0.01659896714437624,1.3684105539021376,1.6788675
RIPOR2,False,False,1052,1.2409012,39.22588099364529,2148.0,True,0.7689953554498499,1.4608556413631124,1.7365028
TRIM38,False,False,141,0.08549971,91.85441941074524,148.0,True,0.11331863436065741,1.1238096163928666,1.3033106
HIST1H4C,False,False,1088,5.8370886,37.14615829000578,10104.0,True,2.15188924161033,2.7000334994023567,1.8809153
HIST1H2BD,False,False,85,0.05603697,95.0895436164067,97.0,True,0.0838285978441633,1.1016705235896491,1.2693186
HIST1H2AD,False,False,14,0.00808781,99.19121894858463,14.0,True,0.02913593291255685,1.1379532470977956,1.3250265
HIST1H2BG,False,False,87,0.06296938,94.97400346620451,109.0,True,0.10058220158292003,1.3707736530666907,1.6824957
AL021918.5,False,False,52,0.034662046,96.99595609474292,60.0,True,0.033365134531354805,1.2498369378904388,1.4968112
HIST1H2BN,False,False,144,0.09820913,91.68110918544194,170.0,True,0.15286103362238354,1.2521427865462458,1.5003515
HIST1H1B,False,False,60,0.03928365,96.53379549393414,68.0,True,0.08393938699176239,1.2829814658405883,1.5477009
AL121944.1,False,False,336,0.25476602,80.58925476603119,441.0,True,0.23192791808097168,1.2540844323981621,1.5033327
GABBR1,False,False,57,0.035239745,96.70710571923745,61.0,True,0.06694634850070721,1.475691388326602,1.843585
HLA-G,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.020811775883578198,1.6729270413190764,2.1464179
HLA-A,False,False,1613,5.426343,6.816868861929526,9393.0,True,1.9461805715556164,2.2306990629860426,1.2926875
HLA-E,False,False,1335,2.5060658,22.876949740034657,4338.0,True,1.1185221783950863,1.8259521841241342,1.6105406
PPP1R10,False,False,462,0.35413057,73.3102253032929,613.0,True,0.27056424661706957,1.3024337121113148,1.5775676
